date,state,area,number_of_monitoring_stations,prominent_pollutants,aqi_value,air_quality_status,unit,note,fireCount,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_max,surface_pressure_mean
2023-11-13,Punjab,Bathinda,1.0,PM2.5,380.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,272.0,18.7,25.6,13.2,71,0.0,9.7,994.0
2023-11-13,Punjab,Jalandhar,1.0,PM2.5,291.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,13.0,17.7,24.4,12.3,80,0.0,9.4,989.8
2023-11-13,Punjab,Ludhiana,1.0,PM2.5,285.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,36.0,17.9,25.4,11.7,76,0.0,9.3,988.7
2023-11-13,Punjab,Patiala,1.0,PM2.5,295.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,41.0,18.0,25.9,12.2,74,0.0,10.1,988.1
2023-11-13,Punjab,Rupnagar,1.0,PM2.5,143.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,17.6,24.6,11.9,79,0.0,9.2,987.1
2023-11-14,Punjab,Amritsar,1.0,PM2.5,169.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,15.0,17.5,24.6,12.1,81,0.0,9.5,990.6
2023-11-14,Punjab,Bathinda,1.0,PM2.5,387.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,258.0,19.0,25.6,13.4,71,0.0,8.4,993.7
2023-11-14,Punjab,Jalandhar,1.0,PM10,231.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,31.0,17.4,24.5,12.5,83,0.0,10.5,989.4
2023-11-14,Punjab,Ludhiana,1.0,PM2.5,240.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,89.0,17.6,25.5,12.3,80,0.0,9.4,988.3
2023-11-14,Punjab,Patiala,1.0,PM2.5,246.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,39.0,18.5,26.1,12.9,72,0.0,8.8,987.6
2023-11-14,Punjab,Rupnagar,1.0,PM10,150.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,17.8,25.3,12.8,82,0.0,10.1,986.6
2023-11-15,Punjab,Amritsar,1.0,PM2.5,170.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,29.0,17.3,24.6,11.4,82,0.0,9.4,990.1
2023-11-15,Punjab,Bathinda,1.0,PM2.5,365.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,356.0,18.6,26.1,12.6,70,0.0,9.7,993.3
2023-11-15,Punjab,Jalandhar,1.0,PM2.5,203.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,85.0,17.4,24.9,11.6,84,0.0,11.3,988.9
2023-11-15,Punjab,Ludhiana,1.0,PM10,160.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,144.0,18.4,26.4,13.5,77,0.0,10.1,987.8
2023-11-15,Punjab,Patiala,1.0,PM2.5,248.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,66.0,18.6,27.1,12.3,76,0.0,9.4,987.1
2023-11-15,Punjab,Rupnagar,1.0,PM10,153.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,18.1,25.5,11.9,81,0.0,8.9,986.2
2023-11-16,Punjab,Amritsar,1.0,PM2.5,289.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,7.0,17.4,24.3,11.0,84,0.0,8.6,991.2
2023-11-16,Punjab,Bathinda,1.0,PM10,343.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,170.0,19.4,26.2,13.5,67,0.0,9.3,994.2
2023-11-16,Punjab,Jalandhar,1.0,PM2.5,283.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,45.0,17.4,24.6,12.2,86,0.0,10.2,990.0
2023-11-16,Punjab,Ludhiana,1.0,PM2.5,245.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,110.0,18.2,26.2,13.1,79,0.0,9.3,988.9
2023-11-16,Punjab,Patiala,1.0,PM2.5,249.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,30.0,19.1,27.2,13.1,73,0.0,9.0,988.2
2023-11-16,Punjab,Rupnagar,1.0,PM10,175.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,17.9,25.4,11.0,78,0.0,8.9,987.3
2023-11-17,Punjab,Amritsar,1.0,PM2.5,189.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,11.0,17.5,25.0,12.0,81,0.0,9.4,991.2
2023-11-17,Punjab,Jalandhar,1.0,PM2.5,235.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,42.0,17.8,25.4,13.1,84,0.0,11.9,990.0
2023-11-17,Punjab,Ludhiana,1.0,PM2.5,225.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,63.0,18.8,27.3,13.2,76,0.0,10.4,988.8
2023-11-17,Punjab,Patiala,1.0,PM2.5,182.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,22.0,19.9,28.3,13.0,69,0.0,10.1,988.1
2023-11-17,Punjab,Rupnagar,1.0,PM10,187.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,18.1,26.7,10.4,75,0.0,10.5,987.1
2023-11-18,Punjab,Amritsar,1.0,PM2.5,197.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,4.0,17.3,24.4,11.2,78,0.0,9.4,989.1
2023-11-18,Punjab,Bathinda,1.0,PM10,319.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,57.0,19.5,26.8,14.1,65,0.0,9.0,992.2
2023-11-18,Punjab,Jalandhar,1.0,PM2.5,263.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,11.0,17.3,25.4,11.7,79,0.0,12.1,987.9
2023-11-18,Punjab,Ludhiana,1.0,PM2.5,217.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,23.0,18.5,27.0,12.8,72,0.0,10.5,986.8
2023-11-18,Punjab,Patiala,1.0,PM2.5,213.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,10.0,18.8,27.2,12.7,69,0.0,10.3,986.2
2023-11-18,Punjab,Rupnagar,1.0,PM10,178.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,17.5,26.3,9.8,76,0.0,9.3,985.2
2023-11-19,Punjab,Amritsar,1.0,PM2.5,212.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,15.0,17.1,24.7,12.1,78,0.0,10.4,990.0
2023-11-19,Punjab,Bathinda,1.0,PM2.5,296.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,55.0,19.4,26.6,13.3,66,0.0,9.4,992.9
2023-11-19,Punjab,Jalandhar,1.0,PM2.5,200.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,15.0,17.8,25.4,11.6,79,0.0,11.7,988.9
2023-11-19,Punjab,Ludhiana,1.0,PM2.5,237.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,23.0,19.1,26.9,11.9,71,0.0,10.9,987.8
2023-11-19,Punjab,Patiala,1.0,PM2.5,229.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,12.0,19.2,26.3,12.7,68,0.0,15.8,987.3
2023-11-19,Punjab,Rupnagar,1.0,PM10,248.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,17.8,26.2,10.3,73,0.0,9.5,986.3
2023-11-20,Punjab,Amritsar,1.0,PM2.5,272.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,7.0,17.0,24.4,11.8,76,0.0,10.0,990.5
2023-11-20,Punjab,Bathinda,1.0,PM2.5,289.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,55.0,19.2,25.9,13.5,64,0.0,9.3,993.5
2023-11-20,Punjab,Jalandhar,1.0,PM2.5,247.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,10.0,17.6,25.0,13.0,79,0.0,10.4,989.2
2023-11-20,Punjab,Ludhiana,1.0,PM2.5,218.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,11.0,18.7,25.8,13.3,71,0.0,9.4,988.2
2023-11-20,Punjab,Patiala,1.0,PM2.5,208.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,4.0,19.2,26.1,14.3,66,0.0,9.4,987.5
2023-11-20,Punjab,Rupnagar,1.0,PM10,227.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,17.5,25.3,11.6,76,0.0,10.1,986.5
2023-11-21,Punjab,Amritsar,1.0,PM2.5,174.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,6.0,16.6,23.7,11.0,75,0.0,12.6,989.4
2023-11-21,Punjab,Bathinda,1.0,PM2.5,400.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,37.0,18.5,25.1,13.3,60,0.0,13.0,992.8
2023-11-21,Punjab,Jalandhar,1.0,PM2.5,245.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,10.0,16.3,24.2,10.7,78,0.0,14.3,988.2
2023-11-21,Punjab,Ludhiana,1.0,PM2.5,236.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,16.0,17.8,25.0,12.5,68,0.0,15.5,987.2
2023-11-21,Punjab,Patiala,1.0,PM2.5,189.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,14.0,18.6,25.3,13.4,66,0.0,15.6,986.4
2023-11-21,Punjab,Rupnagar,1.0,PM10,159.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,17.4,25.1,11.3,74,0.0,14.5,985.3
2023-11-22,Punjab,Amritsar,1.0,PM2.5,224.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,4.0,16.4,23.2,10.8,79,0.0,9.0,986.6
2023-11-22,Punjab,Bathinda,1.0,PM2.5,340.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,40.0,18.0,25.5,12.8,62,0.0,10.5,990.1
2023-11-22,Punjab,Jalandhar,1.0,PM2.5,226.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,14.0,16.4,24.0,10.5,77,0.0,10.9,985.6
2023-11-22,Punjab,Ludhiana,1.0,PM2.5,279.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,17.0,17.5,25.2,11.8,68,0.0,13.2,984.6
2023-11-22,Punjab,Patiala,1.0,PM2.5,240.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,11.0,17.9,25.4,13.2,64,0.0,14.3,984.0
2023-11-23,Punjab,Amritsar,1.0,PM10,188.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,15.9,23.6,9.9,81,0.0,9.5,986.5
2023-11-23,Punjab,Bathinda,1.0,PM10,353.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,15.0,17.7,25.4,10.8,63,0.0,10.5,989.4
2023-11-23,Punjab,Jalandhar,1.0,PM2.5,210.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,6.0,16.3,23.8,10.2,76,0.0,9.8,985.5
2023-11-23,Punjab,Ludhiana,1.0,PM10,287.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,4.0,17.4,24.8,10.6,68,0.0,9.7,984.5
2023-11-23,Punjab,Patiala,1.0,PM2.5,254.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,2.0,17.6,24.6,11.0,69,0.0,7.6,984.1
2023-11-23,Punjab,Rupnagar,1.0,PM2.5,222.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.8,24.2,7.3,78,0.0,8.9,983.0
2023-11-24,Punjab,Amritsar,1.0,PM2.5,270.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,15.7,23.6,10.5,84,0.0,10.0,989.3
2023-11-24,Punjab,Bathinda,1.0,PM10,384.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,8.0,17.9,25.5,12.1,69,0.0,10.5,992.2
2023-11-24,Punjab,Jalandhar,1.0,PM2.5,258.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,16.6,23.9,12.3,78,0.0,11.3,988.0
2023-11-24,Punjab,Ludhiana,1.0,PM2.5,236.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,6.0,17.5,25.4,12.7,72,0.0,10.9,987.0
2023-11-24,Punjab,Patiala,1.0,PM2.5,166.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,5.0,17.7,25.8,11.4,70,0.0,9.1,986.2
2023-11-24,Punjab,Rupnagar,1.0,PM2.5,227.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.2,25.2,9.1,77,0.0,9.9,985.2
2023-11-25,Punjab,Amritsar,1.0,PM2.5,219.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.1,22.9,9.1,82,0.0,10.2,989.6
2023-11-25,Punjab,Bathinda,1.0,PM2.5,337.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,17.9,24.7,11.4,71,0.0,9.4,992.9
2023-11-25,Punjab,Jalandhar,1.0,PM2.5,266.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.8,23.1,10.0,82,0.0,8.0,988.5
2023-11-25,Punjab,Ludhiana,1.0,PM2.5,202.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.9,24.9,11.2,76,0.0,9.4,987.5
2023-11-25,Punjab,Patiala,1.0,PM2.5,167.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.9,25.2,11.1,78,0.0,10.0,986.9
2023-11-26,Punjab,Amritsar,1.0,PM2.5,218.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.5,23.0,12.3,86,0.0,8.4,990.7
2023-11-26,Punjab,Bathinda,1.0,PM10,296.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,18.6,24.9,13.2,70,0.0,12.5,993.4
2023-11-26,Punjab,Jalandhar,1.0,PM2.5,155.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.9,23.6,12.1,80,0.0,12.0,989.7
2023-11-26,Punjab,Ludhiana,1.0,PM2.5,250.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,18.0,25.0,12.4,73,0.0,8.9,988.6
2023-11-26,Punjab,Patiala,1.0,PM2.5,162.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,18.1,24.9,13.0,72,0.0,9.4,988.0
2023-11-27,Punjab,Amritsar,1.0,PM2.5,218.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.5,23.0,12.7,85,0.5,12.3,989.0
2023-11-27,Punjab,Bathinda,1.0,PM10,355.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,17.3,20.9,14.8,75,1.7,13.8,991.6
2023-11-27,Punjab,Jalandhar,1.0,PM2.5,160.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.2,22.4,12.9,81,4.0,15.0,987.8
2023-11-27,Punjab,Ludhiana,1.0,PM2.5,241.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.8,22.1,14.2,76,0.7,19.1,986.6
2023-11-27,Punjab,Patiala,1.0,PM2.5,194.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.9,21.5,13.7,77,0.2,15.6,985.9
2023-11-27,Punjab,Rupnagar,1.0,PM2.5,249.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.3,22.6,12.5,79,4.4,14.4,985.2
2023-11-28,Punjab,Amritsar,1.0,PM2.5,195.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.6,23.0,11.5,83,0.0,9.9,988.7
2023-11-28,Punjab,Bathinda,1.0,PM2.5,307.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,2.0,17.9,24.1,14.0,79,1.3,14.6,991.4
2023-11-28,Punjab,Jalandhar,1.0,PM2.5,206.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,2.0,16.5,23.4,11.8,82,0.0,11.2,987.4
2023-11-28,Punjab,Ludhiana,1.0,PM2.5,269.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,17.6,24.8,11.7,76,0.0,12.6,986.4
2023-11-28,Punjab,Patiala,1.0,PM2.5,124.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,18.1,24.6,13.3,78,0.4,9.8,985.8
2023-11-28,Punjab,Rupnagar,1.0,PM2.5,158.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.6,25.1,10.8,76,0.0,10.2,984.8
2023-11-29,Punjab,Amritsar,1.0,PM2.5,198.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,17.7,23.9,13.0,82,0.0,8.4,988.5
2023-11-29,Punjab,Bathinda,1.0,PM2.5,216.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,3.0,18.6,24.3,13.6,75,0.0,7.9,991.5
2023-11-29,Punjab,Jalandhar,1.0,PM2.5,208.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,17.3,23.9,12.0,80,0.0,9.3,987.3
2023-11-29,Punjab,Ludhiana,1.0,PM2.5,185.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,3.0,17.8,24.9,11.9,76,0.0,7.9,986.4
2023-11-29,Punjab,Patiala,1.0,PM2.5,133.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,18.1,24.5,12.5,75,0.0,8.4,985.9
2023-11-29,Punjab,Rupnagar,1.0,PM10,187.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.6,24.2,10.1,75,0.0,7.9,984.9
2023-11-30,Punjab,Amritsar,1.0,PM2.5,167.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.9,20.4,12.9,89,27.4,17.0,989.9
2023-11-30,Punjab,Bathinda,1.0,PM10,203.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,2.0,17.4,22.8,14.5,82,3.6,12.3,992.5
2023-11-30,Punjab,Jalandhar,1.0,PM2.5,165.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.0,20.2,13.7,88,6.6,17.3,988.7
2023-11-30,Punjab,Ludhiana,1.0,PM2.5,176.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.7,22.2,12.8,84,5.2,14.1,987.6
2023-11-30,Punjab,Patiala,1.0,PM2.5,153.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.7,21.9,12.7,84,8.4,15.8,987.0
2023-11-30,Punjab,Rupnagar,1.0,PM10,233.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.3,22.5,12.3,82,1.6,10.3,986.2
2023-12-01,Punjab,Amritsar,1.0,PM10,88.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.3,21.8,10.8,82,0.0,10.5,990.6
2023-12-01,Punjab,Bathinda,1.0,PM10,133.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,17.0,23.6,13.7,81,0.0,9.2,993.7
2023-12-01,Punjab,Jalandhar,1.0,PM10,68.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.4,22.4,11.5,86,0.0,9.9,989.2
2023-12-01,Punjab,Ludhiana,1.0,PM10,66.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.2,23.4,12.1,83,0.0,10.1,988.1
2023-12-01,Punjab,Patiala,1.0,PM10,71.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.6,23.7,11.4,82,0.0,9.4,987.3
2023-12-01,Punjab,Rupnagar,1.0,PM10,114.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.7,23.5,9.9,81,0.0,10.0,986.2
2023-12-02,Punjab,Amritsar,1.0,PM2.5,127.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,14.9,22.1,9.9,84,0.0,10.2,990.0
2023-12-02,Punjab,Bathinda,1.0,PM10,92.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,17.2,24.5,12.0,73,0.0,9.8,993.3
2023-12-02,Punjab,Jalandhar,1.0,PM2.5,126.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.8,22.4,11.0,84,0.0,10.0,988.9
2023-12-02,Punjab,Ludhiana,1.0,PM10,81.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.2,23.9,10.8,80,0.0,8.9,987.8
2023-12-02,Punjab,Patiala,1.0,PM10,79.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.1,23.7,11.2,82,0.0,10.1,987.3
2023-12-02,Punjab,Rupnagar,1.0,PM10,195.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.8,22.5,9.7,79,0.0,6.2,986.3
2023-12-03,Punjab,Amritsar,1.0,PM2.5,198.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.5,22.0,9.4,84,0.0,9.7,990.3
2023-12-03,Punjab,Bathinda,1.0,PM10,80.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,17.4,24.2,11.6,71,0.0,9.9,993.5
2023-12-03,Punjab,Jalandhar,1.0,PM2.5,219.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.6,21.9,10.5,87,0.0,10.2,989.2
2023-12-03,Punjab,Ludhiana,1.0,PM2.5,132.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.0,23.0,10.7,83,0.0,9.3,988.2
2023-12-03,Punjab,Patiala,1.0,PM10,102.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.5,23.1,9.9,82,0.0,10.4,987.6
2023-12-04,Punjab,Amritsar,1.0,PM2.5,184.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,14.8,21.0,10.0,90,0.0,9.4,989.4
2023-12-04,Punjab,Bathinda,1.0,PM10,110.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.9,23.3,11.2,71,0.0,9.5,992.4
2023-12-04,Punjab,Jalandhar,1.0,PM2.5,167.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.0,21.0,11.0,88,0.0,9.4,988.3
2023-12-04,Punjab,Ludhiana,1.0,PM2.5,188.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.3,21.8,10.3,85,0.0,9.5,987.1
2023-12-04,Punjab,Patiala,1.0,PM2.5,111.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.3,22.3,10.5,78,0.0,9.5,986.4
2023-12-05,Punjab,Amritsar,1.0,PM2.5,140.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,14.2,20.8,9.8,89,0.0,10.0,989.3
2023-12-05,Punjab,Bathinda,1.0,PM10,151.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.2,22.9,11.0,77,0.0,9.0,992.3
2023-12-05,Punjab,Jalandhar,1.0,PM10,93.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,14.8,21.6,10.7,85,0.0,10.4,988.0
2023-12-05,Punjab,Ludhiana,1.0,PM2.5,126.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.6,22.9,9.5,80,0.0,9.9,986.9
2023-12-05,Punjab,Patiala,1.0,PM2.5,170.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.6,22.7,9.6,76,0.0,11.0,986.0
2023-12-05,Punjab,Rupnagar,1.0,PM10,150.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,14.1,22.7,8.2,80,0.0,11.0,985.0
2023-12-06,Punjab,Amritsar,1.0,PM2.5,174.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,14.1,21.6,9.4,86,0.0,10.7,989.5
2023-12-06,Punjab,Bathinda,1.0,PM10,91.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.5,24.2,11.5,73,0.0,12.3,992.7
2023-12-06,Punjab,Jalandhar,1.0,PM2.5,133.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,14.5,21.8,9.8,88,0.0,11.6,988.3
2023-12-06,Punjab,Ludhiana,1.0,PM10,91.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,15.9,23.4,11.9,82,0.0,10.2,987.2
2023-12-06,Punjab,Patiala,1.0,PM10,89.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,16.0,23.4,11.3,83,0.0,9.2,986.4
2023-12-06,Punjab,Rupnagar,1.0,PM10,168.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,14.4,22.2,8.6,80,0.0,7.4,985.4
2023-12-07,Punjab,Amritsar,1.0,PM2.5,124.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,14.2,21.2,8.5,82,0.0,10.9,988.6
