date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_max,surface_pressure_mean,area
2024-05-16,33.1,41.7,23.8,23,0.0,17.7,978.3,Patiala
2024-05-17,34.1,42.8,25.0,24,0.0,19.5,975.5,Patiala
2024-05-18,35.4,43.4,25.3,23,0.0,23.8,972.9,Patiala
2024-05-19,36.4,43.7,27.0,18,0.0,23.1,971.4,Patiala
2024-05-20,34.6,42.3,26.5,22,0.0,22.2,972.2,Patiala
2024-05-21,33.4,42.2,25.2,31,0.0,19.5,972.9,Patiala
2024-05-22,34.2,40.3,27.9,37,0.0,23.8,973.4,Patiala
2024-05-23,33.7,39.6,28.9,43,0.0,31.0,973.3,Patiala
2024-05-24,34.7,40.6,28.9,39,0.0,20.9,973.0,Patiala
2024-05-25,35.9,43.6,27.4,26,0.0,26.0,970.7,Patiala
2024-05-26,36.1,44.7,26.3,22,0.0,23.1,969.2,Patiala
2024-05-27,36.2,44.3,27.9,20,0.0,19.2,966.6,Patiala
2024-05-28,35.6,44.3,26.0,15,0.0,16.0,964.7,Patiala
2024-05-29,36.1,45.6,28.0,17,0.0,18.3,965.5,Patiala
2024-05-30,37.5,45.3,28.3,13,0.0,17.3,968.6,Patiala
2024-05-31,36.1,44.3,28.6,14,0.0,13.8,970.8,Patiala
2024-06-01,36.3,44.2,27.6,17,0.0,30.1,971.7,Patiala
2024-06-02,35.2,42.5,27.3,27,0.0,16.3,973.2,Patiala
2024-06-03,36.0,43.9,26.8,19,0.0,16.7,972.0,Patiala
2024-06-04,35.5,42.4,27.9,21,0.0,24.6,971.7,Patiala
2024-06-05,35.0,41.4,28.1,24,0.1,21.5,973.1,Patiala
2022-04-01,25.0,33.9,17.5,49,0.0,15.7,976.2,Rupnagar
2022-04-02,25.3,35.4,14.0,42,0.0,11.2,977.6,Rupnagar
2022-04-03,26.4,36.6,16.9,29,0.0,14.5,977.2,Rupnagar
2022-04-04,25.8,35.7,15.4,33,0.0,17.7,977.0,Rupnagar
2022-04-05,25.9,36.1,15.0,36,0.0,18.4,979.9,Rupnagar
2022-04-06,26.5,36.2,17.0,37,0.0,19.6,979.7,Rupnagar
2022-04-07,27.4,37.6,18.7,36,0.0,20.0,978.9,Rupnagar
2022-04-08,28.2,38.1,18.3,33,0.0,17.1,976.6,Rupnagar
2022-04-09,28.7,38.2,17.7,31,0.0,13.5,975.1,Rupnagar
2022-04-10,28.6,38.5,17.8,35,0.0,20.0,974.4,Rupnagar
2022-04-11,30.1,39.6,20.0,30,0.0,16.1,973.4,Rupnagar
2022-04-12,30.9,39.4,20.2,28,0.0,14.9,973.3,Rupnagar
2022-04-13,30.2,38.0,22.2,33,0.0,22.8,973.4,Rupnagar
2022-04-14,29.9,36.2,22.5,25,0.0,17.1,973.3,Rupnagar
2022-04-15,27.7,35.8,20.6,29,0.0,21.6,973.3,Rupnagar
2022-04-16,27.7,35.8,18.5,33,0.0,12.6,973.0,Rupnagar
2022-04-17,28.0,37.3,18.1,33,0.0,13.8,973.8,Rupnagar
2022-04-18,29.2,39.3,18.5,33,0.0,17.2,975.3,Rupnagar
2022-04-19,30.9,39.5,21.2,28,0.0,22.6,976.9,Rupnagar
2022-04-20,30.1,38.6,19.7,30,0.0,20.4,975.5,Rupnagar
2022-04-21,27.4,33.2,21.6,34,0.0,19.1,976.7,Rupnagar
2022-04-22,27.2,35.8,18.8,36,0.0,18.2,978.0,Rupnagar
2022-04-23,28.0,36.9,18.3,36,0.0,20.4,977.8,Rupnagar
2022-04-24,28.3,36.6,19.1,31,0.0,21.9,975.7,Rupnagar
2022-04-25,28.6,38.7,19.1,32,0.0,29.3,974.3,Rupnagar
2022-04-26,29.2,38.7,19.0,30,0.0,18.5,975.2,Rupnagar
2022-04-27,30.3,39.7,20.5,29,0.0,20.7,974.4,Rupnagar
2022-04-28,31.6,41.0,21.9,28,0.0,20.6,974.3,Rupnagar
2022-04-29,32.1,41.4,21.4,26,0.0,23.8,974.0,Rupnagar
2022-04-30,32.4,41.0,22.2,25,0.0,18.9,971.0,Rupnagar
2022-05-01,31.0,37.5,23.1,32,0.0,25.4,971.2,Rupnagar
2022-05-02,31.6,37.3,26.3,35,0.0,30.9,971.5,Rupnagar
2022-05-03,30.8,36.0,26.9,46,0.7,23.3,973.8,Rupnagar
2022-05-04,28.6,34.2,23.5,48,0.1,19.5,976.2,Rupnagar
2022-05-05,28.5,36.5,21.1,45,0.0,17.7,975.8,Rupnagar
2022-05-06,29.3,37.1,20.9,39,0.0,18.1,975.4,Rupnagar
2022-05-07,29.2,37.4,20.4,42,0.0,15.1,975.1,Rupnagar
2022-05-08,30.6,38.4,21.2,40,0.0,22.6,973.4,Rupnagar
2022-05-09,31.6,37.8,25.6,45,0.2,23.7,973.7,Rupnagar
2022-05-10,31.4,37.2,25.9,47,0.2,19.7,973.9,Rupnagar
2022-05-11,32.4,39.2,25.5,44,0.0,17.3,971.8,Rupnagar
2022-05-12,33.5,40.3,26.4,40,0.0,17.7,970.4,Rupnagar
2022-05-13,33.6,42.0,27.0,38,0.0,23.6,967.9,Rupnagar
2022-05-14,32.8,41.8,22.4,29,0.0,17.3,967.6,Rupnagar
2022-05-15,33.3,42.2,22.6,29,0.0,22.4,968.7,Rupnagar
2022-05-16,32.0,38.1,24.5,37,0.0,25.4,969.5,Rupnagar
2022-05-17,30.9,37.4,24.9,38,0.7,13.0,970.6,Rupnagar
2022-05-18,31.9,39.1,23.4,36,0.0,13.2,972.1,Rupnagar
2022-05-19,32.5,40.1,23.8,34,0.0,21.6,971.4,Rupnagar
2022-05-20,32.9,41.4,23.1,29,0.1,18.0,968.2,Rupnagar
2022-05-21,31.6,39.6,24.1,28,0.0,22.2,966.3,Rupnagar
2022-05-22,29.9,36.5,22.0,40,0.4,19.8,965.5,Rupnagar
2022-05-23,27.6,32.7,21.1,47,0.3,36.3,967.8,Rupnagar
2022-05-24,23.4,28.3,19.7,70,17.3,23.2,975.2,Rupnagar
2022-05-25,25.9,32.7,19.3,63,0.0,8.8,975.3,Rupnagar
2022-05-26,27.8,34.0,20.1,58,0.2,8.7,973.0,Rupnagar
2022-05-27,29.3,35.7,22.3,56,0.0,15.8,969.9,Rupnagar
2022-05-28,30.8,37.3,23.9,53,0.2,20.1,968.4,Rupnagar
2022-05-29,29.7,36.3,24.4,58,3.3,26.3,968.8,Rupnagar
2022-05-30,31.3,37.8,26.8,55,0.0,29.2,969.6,Rupnagar
2022-05-31,31.1,38.7,24.5,50,0.0,15.7,970.2,Rupnagar
2022-06-01,31.1,39.5,21.5,38,0.0,16.8,970.3,Rupnagar
2022-06-02,31.1,39.9,21.6,31,0.0,21.3,970.0,Rupnagar
2022-06-03,31.7,40.0,20.3,29,0.0,18.5,969.1,Rupnagar
2022-06-04,32.5,41.6,22.1,27,0.0,20.7,969.3,Rupnagar
2022-06-05,32.3,41.6,23.3,29,0.0,9.3,969.3,Rupnagar
2022-06-06,33.4,41.7,23.2,27,0.0,11.5,968.7,Rupnagar
2022-06-07,34.0,42.0,23.9,27,0.0,13.6,968.2,Rupnagar
2022-06-08,34.0,42.0,24.7,26,0.0,18.9,967.7,Rupnagar
2022-06-09,34.2,42.4,23.8,26,0.0,14.8,966.8,Rupnagar
2022-06-10,33.9,41.4,25.2,27,0.0,32.7,967.6,Rupnagar
2022-06-11,34.5,41.5,25.4,29,0.0,26.3,967.9,Rupnagar
2022-06-12,34.7,41.5,26.0,28,0.0,13.4,969.4,Rupnagar
2022-06-13,35.0,42.3,27.3,29,0.0,22.9,970.8,Rupnagar
2022-06-14,35.1,42.5,27.8,28,0.0,20.2,969.9,Rupnagar
2022-06-15,35.5,41.9,28.0,30,0.0,17.7,968.4,Rupnagar
2022-06-16,32.1,37.2,27.2,45,1.2,24.9,969.7,Rupnagar
2022-06-17,29.7,35.0,24.1,60,0.2,17.3,970.5,Rupnagar
2022-06-18,25.7,31.1,23.2,77,7.8,14.7,971.9,Rupnagar
2022-06-19,27.2,32.9,21.5,70,0.0,10.6,970.8,Rupnagar
2022-06-20,27.3,32.8,22.3,69,0.1,9.1,969.3,Rupnagar
2022-06-21,26.0,30.6,22.2,72,2.8,16.2,969.1,Rupnagar
2022-06-22,26.9,32.9,21.3,70,21.0,24.2,974.1,Rupnagar
2022-06-23,28.3,34.1,23.1,64,0.0,18.6,974.1,Rupnagar
2022-06-24,28.4,35.1,21.6,59,0.0,16.3,971.5,Rupnagar
2022-06-25,30.2,36.3,22.2,56,0.0,9.1,969.4,Rupnagar
2022-06-26,31.5,36.3,25.9,59,0.0,19.2,970.8,Rupnagar
2022-06-27,32.0,36.0,26.0,63,5.2,13.2,971.8,Rupnagar
2022-06-28,32.3,37.2,26.9,65,1.1,14.2,968.9,Rupnagar
2022-06-29,30.2,34.2,26.6,73,30.0,25.1,966.4,Rupnagar
2022-06-30,25.9,27.6,24.8,89,75.2,28.1,968.9,Rupnagar
2022-07-01,27.1,30.4,24.6,84,27.1,15.0,970.2,Rupnagar
2022-07-02,29.1,32.4,26.0,79,5.6,14.8,968.4,Rupnagar
2022-07-03,29.2,33.4,26.1,77,0.7,17.1,969.7,Rupnagar
2022-07-04,29.9,34.1,26.2,78,1.1,10.2,969.0,Rupnagar
2022-07-05,30.7,34.9,27.4,74,0.0,17.4,968.9,Rupnagar
2022-07-06,29.9,34.4,26.6,78,1.7,16.9,972.1,Rupnagar
2022-07-07,30.0,33.8,26.6,79,6.1,13.8,973.9,Rupnagar
2022-07-08,29.9,33.9,26.6,78,22.3,9.2,971.1,Rupnagar
2022-07-09,28.5,32.1,25.7,81,27.3,20.5,969.1,Rupnagar
2022-07-10,26.7,29.8,24.8,88,31.1,7.9,971.2,Rupnagar
2022-07-11,29.6,33.3,25.6,79,0.3,5.5,971.0,Rupnagar
2022-07-12,28.6,32.8,24.1,83,9.2,13.0,970.4,Rupnagar
2022-07-13,28.8,33.3,24.8,83,6.6,11.9,968.9,Rupnagar
2022-07-14,28.8,33.2,25.2,81,1.1,11.0,969.1,Rupnagar
2022-07-15,29.0,33.6,25.2,80,0.5,11.4,971.2,Rupnagar
2022-07-16,30.0,34.6,24.5,74,0.0,7.8,971.4,Rupnagar
2022-07-17,29.1,33.2,25.7,79,24.0,10.7,973.6,Rupnagar
2022-07-18,30.4,35.1,25.5,74,0.0,8.3,971.7,Rupnagar
2022-07-19,30.6,33.8,26.8,78,0.2,7.6,970.0,Rupnagar
2022-07-20,28.2,32.0,25.3,86,27.2,17.7,969.6,Rupnagar
2022-07-21,26.5,29.1,24.5,87,12.2,19.2,972.3,Rupnagar
2022-07-22,27.8,32.1,24.9,86,1.8,11.8,973.8,Rupnagar
2022-07-23,27.8,30.8,25.4,85,9.3,9.4,973.3,Rupnagar
2022-07-24,29.0,33.2,25.0,80,1.1,10.4,972.9,Rupnagar
2022-07-25,29.0,32.8,26.5,76,0.0,18.2,974.9,Rupnagar
2022-07-26,28.4,31.8,26.1,79,0.2,12.2,975.9,Rupnagar
2022-07-27,28.3,31.5,25.4,80,0.2,14.8,975.3,Rupnagar
2022-07-28,27.8,30.5,25.9,83,1.7,17.1,975.8,Rupnagar
2022-07-29,26.6,30.3,24.7,89,13.6,14.3,974.8,Rupnagar
2022-07-30,26.1,29.8,24.2,91,32.2,11.6,973.0,Rupnagar
2022-07-31,25.5,27.8,24.0,91,22.8,13.8,970.7,Rupnagar
2022-08-01,26.3,29.9,23.7,89,23.5,9.4,971.0,Rupnagar
2022-08-02,28.4,32.8,24.5,83,0.0,11.2,970.3,Rupnagar
2022-08-03,28.7,32.2,24.0,83,1.6,14.8,971.8,Rupnagar
2022-08-04,27.6,30.8,24.8,85,3.1,15.9,973.3,Rupnagar
2022-08-05,27.6,31.8,25.4,88,11.9,9.8,972.1,Rupnagar
2022-08-06,28.6,32.4,24.9,82,0.1,5.5,969.7,Rupnagar
2022-08-07,27.7,30.7,25.0,86,15.0,14.2,969.8,Rupnagar
2022-08-08,29.6,34.0,25.0,78,0.0,7.4,969.8,Rupnagar
2022-08-09,30.0,33.6,26.8,79,0.2,9.3,969.8,Rupnagar
2022-08-10,30.2,34.6,25.9,80,0.1,13.4,967.8,Rupnagar
2022-08-11,27.2,28.4,25.7,80,4.9,20.0,971.3,Rupnagar
2022-08-12,29.1,33.9,24.0,73,0.0,11.5,970.4,Rupnagar
2022-08-13,29.3,34.0,25.2,78,0.0,7.6,970.0,Rupnagar
2022-08-14,28.5,32.8,25.9,85,13.7,15.0,972.1,Rupnagar
2022-08-15,27.8,29.9,25.5,79,0.4,12.6,974.3,Rupnagar
2022-08-16,28.6,32.8,25.0,75,0.3,14.5,973.0,Rupnagar
2022-08-17,28.5,32.3,25.8,76,0.5,19.2,973.3,Rupnagar
2022-08-18,28.5,32.3,24.7,82,1.2,6.2,971.9,Rupnagar
2022-08-19,28.0,31.5,25.9,86,4.6,16.0,971.5,Rupnagar
2022-08-20,27.1,29.6,24.5,85,5.6,6.9,973.1,Rupnagar
2022-08-21,28.3,32.7,25.0,80,0.1,11.7,971.3,Rupnagar
2022-08-22,28.6,33.0,24.9,80,0.5,9.8,969.9,Rupnagar
2022-08-23,29.3,34.1,24.6,77,0.6,12.5,972.1,Rupnagar
2022-08-24,28.8,31.4,26.0,77,1.4,21.3,975.4,Rupnagar
2022-08-25,28.0,31.9,24.9,84,3.8,6.8,974.7,Rupnagar
2022-08-26,28.6,32.6,25.2,82,3.5,10.6,973.7,Rupnagar
2022-08-27,28.3,32.5,24.8,84,1.6,17.1,972.6,Rupnagar
2022-08-28,28.3,32.1,25.2,85,4.1,12.0,972.9,Rupnagar
2022-08-29,26.6,31.0,23.7,87,17.7,13.8,977.0,Rupnagar
2022-08-30,28.1,32.3,24.6,83,0.4,12.1,977.8,Rupnagar
2022-08-31,28.7,33.2,24.3,81,0.8,12.3,974.9,Rupnagar
2022-09-01,28.8,33.4,24.9,78,0.1,13.5,974.8,Rupnagar
2022-09-02,27.8,32.3,24.0,80,1.7,11.2,976.3,Rupnagar
2022-09-03,27.7,31.9,24.1,81,0.9,12.4,973.7,Rupnagar
2022-09-04,28.9,33.0,23.9,69,0.0,11.8,972.4,Rupnagar
2022-09-05,28.1,33.4,23.5,75,0.2,7.2,974.2,Rupnagar
2022-09-06,27.9,33.0,23.0,78,0.0,10.5,975.7,Rupnagar
2022-09-07,28.4,33.4,23.0,75,0.0,8.4,977.3,Rupnagar
2022-09-08,28.4,33.8,22.6,75,0.0,6.6,978.1,Rupnagar
2022-09-09,28.9,33.7,25.5,74,0.7,14.2,978.0,Rupnagar
2022-09-10,28.5,32.6,25.3,75,5.8,11.2,977.0,Rupnagar
2022-09-11,27.9,32.9,24.0,76,1.8,11.6,975.5,Rupnagar
2022-09-12,27.5,32.6,23.4,76,3.2,14.1,973.9,Rupnagar
2022-09-13,28.1,33.0,23.4,75,0.0,15.7,974.0,Rupnagar
2022-09-14,27.7,31.7,23.7,77,0.4,12.4,974.8,Rupnagar
2022-09-15,26.6,30.6,23.0,83,33.3,16.3,973.5,Rupnagar
2022-09-16,26.3,31.0,22.8,83,0.3,13.4,970.4,Rupnagar
2022-09-17,27.0,31.5,22.8,83,0.1,7.4,971.8,Rupnagar
2022-09-18,27.0,33.1,22.4,79,0.0,11.6,975.0,Rupnagar
2022-09-19,27.1,32.6,20.9,76,0.3,8.3,975.5,Rupnagar
2022-09-20,27.3,31.7,24.0,81,2.7,13.5,975.7,Rupnagar
2022-09-21,27.1,30.6,25.2,86,6.0,12.6,975.7,Rupnagar
2022-09-22,25.5,26.9,25.0,88,9.9,13.8,975.6,Rupnagar
2022-09-23,25.5,28.1,23.7,83,5.5,13.7,974.9,Rupnagar
2022-09-24,24.2,27.0,23.1,90,73.9,12.9,973.7,Rupnagar
2022-09-25,23.4,25.9,21.4,90,97.9,29.0,974.3,Rupnagar
2022-09-26,24.2,29.8,19.7,85,0.0,11.0,978.5,Rupnagar
2022-09-27,25.0,30.3,19.7,83,0.0,10.8,976.9,Rupnagar
2022-09-28,25.4,30.3,20.2,82,0.0,9.0,975.9,Rupnagar
2022-09-29,25.8,30.8,21.6,82,0.0,12.5,975.8,Rupnagar
2022-09-30,25.5,31.3,20.1,82,0.0,13.0,976.2,Rupnagar
2022-10-01,25.5,31.2,19.9,80,0.0,11.2,975.2,Rupnagar
2022-10-02,25.3,31.8,19.6,79,0.0,11.5,975.8,Rupnagar
2022-10-03,25.7,32.3,20.1,75,0.0,13.6,976.5,Rupnagar
2022-10-04,26.3,32.2,20.8,74,0.0,10.0,978.1,Rupnagar
2022-10-05,25.6,31.7,21.1,77,0.0,9.8,977.6,Rupnagar
2022-10-06,25.6,30.0,21.4,73,0.0,15.2,978.5,Rupnagar
2022-10-07,24.3,28.7,21.3,80,1.1,11.2,980.0,Rupnagar
2022-10-08,23.7,26.8,21.0,83,0.1,7.4,980.9,Rupnagar
2022-10-09,23.9,28.6,20.9,84,0.2,10.0,980.1,Rupnagar
2022-10-10,22.3,27.1,20.1,89,14.8,10.1,981.4,Rupnagar
2022-10-11,21.7,26.0,19.4,86,33.6,15.3,980.3,Rupnagar
2022-10-12,21.5,27.2,17.5,83,7.7,15.0,980.9,Rupnagar
2022-10-13,22.1,28.7,16.9,80,0.0,12.3,981.5,Rupnagar
2022-10-14,21.8,28.9,16.4,79,0.0,14.0,981.2,Rupnagar
2022-10-15,22.1,29.0,16.9,79,0.0,11.8,980.4,Rupnagar
2022-10-16,22.1,29.4,15.6,79,0.0,10.9,982.7,Rupnagar
2022-10-17,22.5,29.6,16.7,78,0.0,10.4,982.7,Rupnagar
2022-10-18,21.6,28.8,16.2,76,0.0,10.5,981.2,Rupnagar
2022-10-19,21.6,29.6,15.5,63,0.0,10.1,981.1,Rupnagar
2022-10-20,20.9,28.2,15.0,63,0.1,21.2,982.9,Rupnagar
2022-10-21,21.8,30.0,13.5,58,0.0,11.7,984.9,Rupnagar
2022-10-22,20.7,28.2,15.2,66,0.0,9.9,986.0,Rupnagar
2022-10-23,20.6,28.6,14.4,73,0.0,9.7,984.9,Rupnagar
2022-10-24,20.7,29.2,15.0,72,0.0,14.9,980.5,Rupnagar
2022-10-25,20.2,28.3,14.1,72,0.0,14.4,978.3,Rupnagar
2022-10-26,20.7,29.7,12.3,72,0.0,10.7,981.9,Rupnagar
2022-10-27,20.6,29.2,14.6,70,0.0,11.0,982.1,Rupnagar
2022-10-28,20.6,28.9,13.8,70,0.0,10.1,982.3,Rupnagar
2022-10-29,20.0,28.7,12.7,75,0.0,9.4,983.0,Rupnagar
2022-10-30,20.6,29.2,13.9,72,0.0,12.7,983.5,Rupnagar
2022-10-31,20.4,29.0,14.3,73,0.0,9.8,983.2,Rupnagar
2022-11-01,20.4,29.3,13.2,73,0.0,14.2,983.5,Rupnagar
2022-11-02,20.9,29.4,14.8,67,0.0,15.5,982.3,Rupnagar
2022-11-03,20.2,28.0,13.2,70,0.0,10.8,981.1,Rupnagar
2022-11-04,20.0,28.2,13.2,72,0.0,6.0,982.6,Rupnagar
2022-11-05,20.9,28.7,13.7,74,0.0,12.7,984.7,Rupnagar
2022-11-06,21.3,28.8,14.2,75,0.0,17.7,985.0,Rupnagar
2022-11-07,20.5,28.4,14.8,71,3.8,14.7,984.3,Rupnagar
2022-11-08,19.0,27.1,12.1,74,0.0,18.7,984.7,Rupnagar
2022-11-09,19.5,26.1,15.0,74,13.4,19.7,985.1,Rupnagar
2022-11-10,18.4,25.9,13.4,71,1.2,15.1,986.3,Rupnagar
2022-11-11,16.9,24.8,11.7,78,0.0,13.3,986.0,Rupnagar
2022-11-12,16.3,24.6,10.5,73,0.0,14.0,985.3,Rupnagar
2022-11-13,16.4,24.7,8.5,70,0.0,12.8,983.7,Rupnagar
2022-11-14,17.9,23.9,14.1,61,7.9,15.9,985.2,Rupnagar
2022-11-15,17.9,25.3,12.5,70,0.0,10.5,984.9,Rupnagar
2022-11-16,16.5,22.9,11.3,78,0.0,11.3,983.6,Rupnagar
2022-11-17,15.5,22.8,10.0,78,0.0,15.8,983.0,Rupnagar
2022-11-18,16.1,23.7,10.9,74,0.0,10.0,984.2,Rupnagar
2022-11-19,15.5,23.5,8.5,74,0.0,10.9,985.4,Rupnagar
2022-11-20,16.1,24.8,10.1,76,0.0,12.2,983.7,Rupnagar
2022-11-21,15.5,24.0,10.6,77,0.0,13.2,982.6,Rupnagar
2022-11-22,16.0,24.0,10.6,72,0.0,12.6,982.5,Rupnagar
2022-11-23,16.0,24.0,11.0,73,0.0,13.9,982.7,Rupnagar
2022-11-24,16.0,24.2,10.9,74,0.0,10.7,982.5,Rupnagar
2022-11-25,14.5,24.1,6.9,73,0.0,11.6,985.3,Rupnagar
2022-11-26,15.6,24.6,10.2,74,0.0,14.5,981.9,Rupnagar
2022-11-27,15.6,23.7,8.1,76,0.0,10.0,980.2,Rupnagar
2022-11-28,14.8,23.6,6.7,72,0.0,9.7,981.9,Rupnagar
2022-11-29,15.6,23.5,10.3,74,0.0,10.5,983.9,Rupnagar
2022-11-30,15.3,23.6,8.4,78,0.0,11.5,985.0,Rupnagar
2022-12-01,15.6,23.8,9.9,77,0.0,13.9,983.6,Rupnagar
2022-12-02,15.6,22.6,8.9,74,0.0,8.9,982.8,Rupnagar
2022-12-03,15.3,23.3,8.1,73,0.0,10.7,983.7,Rupnagar
2022-12-04,15.3,23.3,9.2,74,0.0,12.1,984.1,Rupnagar
2022-12-05,14.0,22.1,7.0,76,0.0,10.8,985.8,Rupnagar
2022-12-06,14.2,22.6,8.1,71,0.0,16.5,984.6,Rupnagar
2022-12-07,13.8,22.2,7.0,69,0.0,16.6,983.5,Rupnagar
2022-12-08,13.7,22.1,7.7,74,0.0,11.6,984.2,Rupnagar
2022-12-09,14.6,22.6,10.1,74,0.0,10.3,983.3,Rupnagar
2022-12-10,15.0,25.0,8.2,71,0.0,11.0,983.9,Rupnagar
2022-12-11,14.6,25.5,8.1,75,0.0,12.6,984.1,Rupnagar
2022-12-12,14.7,24.4,8.1,67,0.0,14.6,983.3,Rupnagar
2022-12-13,14.7,24.0,8.1,67,0.0,18.4,984.8,Rupnagar
2022-12-14,12.8,20.2,5.8,72,0.0,13.5,984.2,Rupnagar
2022-12-15,12.3,20.6,6.1,75,0.0,11.3,982.9,Rupnagar
2022-12-16,13.0,20.9,7.2,77,0.0,10.6,981.8,Rupnagar
2022-12-17,13.5,21.3,8.6,78,0.0,11.3,983.7,Rupnagar
2022-12-18,12.6,20.1,4.9,81,0.0,8.9,984.7,Rupnagar
2022-12-19,13.0,20.3,8.5,81,0.0,10.0,983.3,Rupnagar
2022-12-20,12.0,19.2,8.0,89,0.0,9.4,982.5,Rupnagar
2022-12-21,11.7,19.9,7.5,86,0.0,11.0,984.1,Rupnagar
2022-12-22,10.8,18.3,6.7,88,0.0,10.0,983.8,Rupnagar
2022-12-23,9.2,15.7,6.0,92,0.0,9.4,983.5,Rupnagar
2022-12-24,9.3,16.8,5.0,87,0.0,11.4,985.0,Rupnagar
2022-12-25,10.0,16.7,5.5,89,0.0,9.7,985.0,Rupnagar
2022-12-26,10.7,18.7,5.5,87,0.0,11.4,986.9,Rupnagar
2022-12-27,10.3,18.0,5.4,87,0.0,15.9,986.3,Rupnagar
2022-12-28,11.0,18.9,6.7,81,0.0,15.3,985.6,Rupnagar
2022-12-29,10.0,13.7,5.9,84,0.3,9.9,986.6,Rupnagar
2022-12-30,13.1,19.0,7.0,79,0.6,8.7,988.2,Rupnagar
2022-12-31,10.9,18.6,5.9,86,0.0,13.7,987.5,Rupnagar
2023-01-01,10.4,16.0,6.1,91,0.0,7.0,988.6,Rupnagar
2023-01-02,9.5,16.3,5.1,88,0.0,10.7,989.7,Rupnagar
2023-01-03,9.0,15.7,5.1,90,0.0,8.7,990.7,Rupnagar
2023-01-04,9.0,16.9,5.7,92,0.0,9.7,990.8,Rupnagar
2023-01-05,8.8,14.2,5.7,90,0.0,5.1,992.0,Rupnagar
2023-01-06,7.8,12.7,5.5,92,0.0,8.9,992.5,Rupnagar
2023-01-07,9.2,16.2,3.6,88,0.0,9.6,990.0,Rupnagar
2023-01-08,10.2,17.3,5.3,91,0.0,9.2,987.2,Rupnagar
2023-01-09,10.9,16.3,6.9,93,0.0,7.0,988.7,Rupnagar
2023-01-10,9.9,16.5,6.8,91,0.0,12.0,987.6,Rupnagar
2023-01-11,10.3,13.3,7.1,93,2.3,11.4,983.5,Rupnagar
2023-01-12,12.9,18.8,9.0,81,3.4,9.8,981.7,Rupnagar
2023-01-13,12.5,19.3,8.8,87,29.4,20.4,982.5,Rupnagar
2023-01-14,11.2,15.8,8.2,88,0.7,10.6,985.2,Rupnagar
2023-01-15,9.5,15.4,5.4,83,0.0,13.8,983.6,Rupnagar
2023-01-16,8.8,15.4,4.2,79,0.0,11.9,984.9,Rupnagar
2023-01-17,7.7,15.4,2.8,78,0.0,12.6,985.2,Rupnagar
2023-01-18,9.3,16.3,4.9,81,0.0,11.5,987.3,Rupnagar
2023-01-19,12.3,18.0,7.9,75,0.0,15.6,987.6,Rupnagar
2023-01-20,10.9,13.5,7.2,86,2.7,9.7,986.9,Rupnagar
2023-01-21,11.1,18.9,4.8,81,0.1,11.2,985.9,Rupnagar
2023-01-22,11.2,19.7,5.8,80,0.0,12.0,985.1,Rupnagar
2023-01-23,11.8,21.4,3.7,75,0.0,10.7,984.6,Rupnagar
2023-01-24,12.0,16.2,5.8,85,46.2,13.8,983.4,Rupnagar
2023-01-25,14.2,18.5,11.2,88,48.5,17.1,985.2,Rupnagar
2023-01-26,12.6,17.9,8.8,89,0.0,13.4,987.2,Rupnagar
2023-01-27,12.3,18.8,7.3,85,0.0,14.6,986.6,Rupnagar
2023-01-28,12.0,19.4,6.3,87,0.0,11.7,983.2,Rupnagar
2023-01-29,11.8,17.9,6.3,87,0.5,19.1,982.6,Rupnagar
2023-01-30,13.7,18.2,9.6,84,8.6,16.3,986.8,Rupnagar
2023-01-31,13.1,19.5,8.1,84,0.0,18.0,987.4,Rupnagar
2023-02-01,13.2,19.7,8.5,83,0.0,16.6,986.0,Rupnagar
2023-02-02,13.2,20.6,7.9,81,0.0,15.6,984.7,Rupnagar
2023-02-03,13.3,21.0,8.2,82,0.0,11.4,984.5,Rupnagar
2023-02-04,13.9,21.4,7.6,83,0.0,13.4,982.3,Rupnagar
2023-02-05,14.6,22.0,9.0,81,0.0,11.8,981.0,Rupnagar
2023-02-06,14.6,23.6,7.1,69,0.2,17.8,981.0,Rupnagar
2023-02-07,14.0,22.3,7.9,74,0.0,15.8,980.5,Rupnagar
2023-02-08,13.2,21.3,7.4,76,0.0,16.5,982.4,Rupnagar
2023-02-09,13.9,22.0,6.9,78,0.0,11.0,980.5,Rupnagar
2023-02-10,17.8,23.8,13.0,61,8.3,20.9,980.7,Rupnagar
2023-02-11,15.3,22.7,8.8,74,0.6,16.1,983.1,Rupnagar
2023-02-12,11.8,19.3,5.6,64,0.0,19.4,986.7,Rupnagar
2023-02-13,11.6,18.5,6.3,60,0.0,21.7,984.5,Rupnagar
2023-02-14,14.0,21.8,8.9,67,0.0,13.6,984.4,Rupnagar
2023-02-15,16.0,24.2,10.4,73,0.0,20.3,981.7,Rupnagar
2023-02-16,16.8,24.7,8.6,79,0.0,9.1,983.8,Rupnagar
2023-02-17,16.9,25.1,9.8,82,0.0,9.1,985.3,Rupnagar
2023-02-18,17.4,24.9,10.8,85,0.0,9.7,984.1,Rupnagar
2023-02-19,18.1,25.2,10.7,80,0.0,7.1,983.2,Rupnagar
2023-02-20,19.3,27.7,11.0,75,0.0,13.3,980.3,Rupnagar
2023-02-21,19.2,27.1,13.3,58,0.0,29.4,980.9,Rupnagar
2023-02-22,17.2,25.5,10.4,67,0.0,12.5,982.1,Rupnagar
